txn_id,policy,retry_at,recovered,recovered_amount
a5ca2277-3d6a-5046-b88c-704308dcc70c,baseline,,False,0.00
a5ca2277-3d6a-5046-b88c-704308dcc70c,smart,,False,0.00
4f5c7c77-d6c2-50fc-96d0-ef62b13de4d0,baseline,2026-01-26T18:46:16,False,0.00
4f5c7c77-d6c2-50fc-96d0-ef62b13de4d0,smart,2026-02-01T09:00:00,False,0.00
3a498cd1-862b-58da-b0b5-356e7dd52806,baseline,2026-01-31T03:25:04,True,1142.21
3a498cd1-862b-58da-b0b5-356e7dd52806,smart,2026-02-01T09:00:00,False,0.00
1130a34b-3f80-52dc-9cfa-0080431efaf5,baseline,,False,0.00
1130a34b-3f80-52dc-9cfa-0080431efaf5,smart,,False,0.00
cbf66e32-27ee-56c8-ae72-a7a559f3df70,baseline,2026-03-23T15:43:06,False,0.00
cbf66e32-27ee-56c8-ae72-a7a559f3df70,smart,2026-03-23T11:43:06,False,0.00
3eb62836-9211-5282-bc7a-0e654cd10091,baseline,2026-01-18T08:41:10,False,0.00
3eb62836-9211-5282-bc7a-0e654cd10091,smart,2026-01-18T08:41:10,False,0.00
f0bdbef5-4f9a-5526-868f-a3a163847abe,baseline,2026-02-20T16:09:07,True,24448.21
f0bdbef5-4f9a-5526-868f-a3a163847abe,smart,2026-02-21T12:09:07,False,0.00
935a27f7-fd1a-5f5d-a89e-0668c677ab6a,baseline,2026-02-23T15:01:14,True,2016.73
935a27f7-fd1a-5f5d-a89e-0668c677ab6a,smart,2026-02-23T11:01:14,True,2016.73
705216aa-5e2d-5f3c-8295-c3cbeb410918,baseline,,False,0.00
705216aa-5e2d-5f3c-8295-c3cbeb410918,smart,,False,0.00
c45037f4-7468-5a39-987e-d032fc248cc5,baseline,,False,0.00
c45037f4-7468-5a39-987e-d032fc248cc5,smart,,False,0.00
b7e3ae2c-6eca-5423-9271-280e7a4d013c,baseline,2026-01-15T01:12:18,False,0.00
b7e3ae2c-6eca-5423-9271-280e7a4d013c,smart,2026-01-14T21:12:18,False,0.00
c368d3b5-cc4d-5a78-8c5e-8e3740e79ba0,baseline,2026-02-02T06:49:13,True,3943.66
c368d3b5-cc4d-5a78-8c5e-8e3740e79ba0,smart,2026-02-02T09:00:00,True,3943.66
c4c37677-2d47-57ed-9fa9-c8fce2024995,baseline,2026-02-28T03:44:34,False,0.00
c4c37677-2d47-57ed-9fa9-c8fce2024995,smart,2026-03-01T09:00:00,True,1250.64
d084a969-e503-5c53-bf9f-a9b463f02526,baseline,2026-03-15T17:59:05,True,2114.77
d084a969-e503-5c53-bf9f-a9b463f02526,smart,2026-03-15T13:59:05,False,0.00
f46af680-1fb5-5cb6-84f3-dd9880bb5370,baseline,,False,0.00
f46af680-1fb5-5cb6-84f3-dd9880bb5370,smart,,False,0.00
dcd7151b-b752-52ee-96cb-c7d37dccaabc,baseline,2026-01-18T08:09:34,False,0.00
dcd7151b-b752-52ee-96cb-c7d37dccaabc,smart,2026-01-18T08:09:34,False,0.00
f3ad2a08-516e-50d5-bb32-5376856a37aa,baseline,,False,0.00
f3ad2a08-516e-50d5-bb32-5376856a37aa,smart,,False,0.00
f3ab961b-80d6-5a7f-af50-1cee2d0d702b,baseline,2026-02-01T15:04:58,False,0.00
f3ab961b-80d6-5a7f-af50-1cee2d0d702b,smart,2026-02-01T11:04:58,False,0.00
b945231a-11bc-5b04-b526-41e61bb4bb8d,baseline,2026-02-01T16:32:21,False,0.00
b945231a-11bc-5b04-b526-41e61bb4bb8d,smart,2026-03-01T09:00:00,False,0.00
ff5b2ee5-b468-564f-901c-11e598e3860d,baseline,,False,0.00
ff5b2ee5-b468-564f-901c-11e598e3860d,smart,,False,0.00
eea139d4-eade-5b40-899f-6aebe0ecf9d0,baseline,2026-01-18T08:46:54,True,12000.00
eea139d4-eade-5b40-899f-6aebe0ecf9d0,smart,2026-01-18T08:46:54,True,12000.00
6715af6f-dcf8-55a6-a9fb-960c41d0032c,baseline,,False,0.00
6715af6f-dcf8-55a6-a9fb-960c41d0032c,smart,,False,0.00
41232255-7414-54ab-a09c-df76e5065f5d,baseline,2026-01-31T00:39:17,False,0.00
41232255-7414-54ab-a09c-df76e5065f5d,smart,2026-02-01T09:00:00,True,3364.31
22b3a0ec-b567-555a-9dd2-df24be407742,baseline,2026-02-22T01:37:50,False,0.00
22b3a0ec-b567-555a-9dd2-df24be407742,smart,2026-02-22T21:37:50,False,0.00
6be99e86-305c-5a45-8074-132168244ef7,baseline,2026-03-08T01:34:33,True,5290.58
6be99e86-305c-5a45-8074-132168244ef7,smart,2026-03-07T21:34:33,False,0.00
1a30ec7d-9581-5477-b801-4afe5cda2fb6,baseline,,False,0.00
1a30ec7d-9581-5477-b801-4afe5cda2fb6,smart,,False,0.00
c75d3658-42ca-55ee-829f-df72add27f09,baseline,2026-01-23T23:22:32,True,984.83
c75d3658-42ca-55ee-829f-df72add27f09,smart,2026-01-23T19:22:32,False,0.00
7203f461-e4a3-5d43-8647-949814bfe4b8,baseline,,False,0.00
7203f461-e4a3-5d43-8647-949814bfe4b8,smart,,False,0.00
d9ef10b1-f6f3-5af1-a771-3cdf8f2629b5,baseline,,False,0.00
d9ef10b1-f6f3-5af1-a771-3cdf8f2629b5,smart,,False,0.00
e2a9ea7d-c003-5404-a08f-351728c52f12,baseline,2026-02-26T23:47:17,False,0.00
e2a9ea7d-c003-5404-a08f-351728c52f12,smart,2026-03-01T09:00:00,True,4041.39
feaae9d8-e98a-5e31-a1f8-3d1043525400,baseline,2026-01-03T17:19:15,False,0.00
feaae9d8-e98a-5e31-a1f8-3d1043525400,smart,2026-01-04T13:19:15,False,0.00
ad14768e-bfcc-5d08-a1f4-f0695ebd4da9,baseline,2026-01-17T16:06:40,False,0.00
ad14768e-bfcc-5d08-a1f4-f0695ebd4da9,smart,2026-01-17T12:06:40,False,0.00
7fc1ff5a-1c5e-5154-8340-9a2729898fcd,baseline,2026-02-01T00:48:26,True,8921.77
7fc1ff5a-1c5e-5154-8340-9a2729898fcd,smart,2026-02-01T09:00:00,True,8921.77
a81fe6fb-1bf2-512e-b68c-c1c045ed6860,baseline,,False,0.00
a81fe6fb-1bf2-512e-b68c-c1c045ed6860,smart,,False,0.00
85448a7a-ac71-5638-8bdb-36c8484b18b7,baseline,2026-03-02T01:57:27,True,592.31
85448a7a-ac71-5638-8bdb-36c8484b18b7,smart,2026-03-01T21:57:27,True,592.31
11b8bcc4-601e-539e-bdd0-810be477dc4c,baseline,2026-01-28T17:16:37,False,0.00
11b8bcc4-601e-539e-bdd0-810be477dc4c,smart,2026-02-01T09:00:00,True,881.28
4fe24804-b069-505e-b40b-66a950e9b95c,baseline,,False,0.00
4fe24804-b069-505e-b40b-66a950e9b95c,smart,,False,0.00
32f63883-aaf6-5f65-9b41-97ca31c7fc03,baseline,2026-03-02T16:30:43,False,0.00
32f63883-aaf6-5f65-9b41-97ca31c7fc03,smart,2026-04-01T09:00:00,True,2803.32
83cafbbd-94db-50d9-bb00-96dd2f3a11f2,baseline,2026-03-08T03:15:50,False,0.00
83cafbbd-94db-50d9-bb00-96dd2f3a11f2,smart,2026-03-07T23:15:50,False,0.00
acd989e2-f87c-5cf6-ae75-c65cf06da38c,baseline,2026-03-14T17:52:29,False,0.00
acd989e2-f87c-5cf6-ae75-c65cf06da38c,smart,2026-03-15T13:52:29,False,0.00
5f8c4a17-0dac-548b-9aa2-6d32b94d66c4,baseline,2026-01-07T01:27:06,True,2010.17
5f8c4a17-0dac-548b-9aa2-6d32b94d66c4,smart,2026-01-06T21:27:06,True,2010.17
1638a3ba-4ba8-5832-bbde-677f3e4d6cce,baseline,,False,0.00
1638a3ba-4ba8-5832-bbde-677f3e4d6cce,smart,,False,0.00
ae8a324c-696d-5af6-a73c-affa0d584e65,baseline,2026-03-27T15:08:46,False,0.00
ae8a324c-696d-5af6-a73c-affa0d584e65,smart,2026-04-01T09:00:00,True,7413.83
45a30e25-aad0-58ae-b1d7-1fecef910f5d,baseline,2026-03-29T23:45:06,False,0.00
45a30e25-aad0-58ae-b1d7-1fecef910f5d,smart,2026-04-01T09:00:00,True,2175.99
dfead787-89e8-5ad3-b6af-0a77084c02e1,baseline,2026-04-01T01:59:42,True,27776.21
dfead787-89e8-5ad3-b6af-0a77084c02e1,smart,2026-04-01T21:59:42,True,27776.21
22ca0d6e-0348-5d06-befe-270ef6468e20,baseline,,False,0.00
22ca0d6e-0348-5d06-befe-270ef6468e20,smart,,False,0.00
604e1e9d-a9d6-5808-a051-f667a8386ca7,baseline,2026-01-30T12:47:36,False,0.00
604e1e9d-a9d6-5808-a051-f667a8386ca7,smart,2026-02-01T09:00:00,False,0.00
e7937438-789e-5331-8e5f-55ba2804850e,baseline,2026-03-18T08:43:35,True,1932.81
e7937438-789e-5331-8e5f-55ba2804850e,smart,2026-03-18T08:43:35,True,1932.81
b5ddfee2-e723-5a4a-aedf-cd4bad9938c0,baseline,,False,0.00
b5ddfee2-e723-5a4a-aedf-cd4bad9938c0,smart,,False,0.00
06dacae8-0e55-501c-8ebe-162ecdebca69,baseline,2026-03-27T15:25:41,True,1697.31
06dacae8-0e55-501c-8ebe-162ecdebca69,smart,2026-04-01T09:00:00,False,0.00
d51b3671-b4c2-5624-b508-debcb964f6bc,baseline,2026-01-17T01:17:38,False,0.00
d51b3671-b4c2-5624-b508-debcb964f6bc,smart,2026-01-17T21:17:38,False,0.00
ecfeee7a-8ce9-55b7-b76d-b71b46d2b876,baseline,2026-01-29T23:37:46,False,0.00
ecfeee7a-8ce9-55b7-b76d-b71b46d2b876,smart,2026-02-01T09:00:00,True,1620.19
78d03681-6caa-5dc1-ad25-9ac812018cfe,baseline,,False,0.00
78d03681-6caa-5dc1-ad25-9ac812018cfe,smart,,False,0.00
dd7ed635-4f47-5385-a378-28f969e4b3ee,baseline,2026-03-23T17:08:23,False,0.00
dd7ed635-4f47-5385-a378-28f969e4b3ee,smart,2026-03-23T13:08:23,False,0.00
6627ac3f-e690-55fc-9cfb-9841d7023c3c,baseline,,False,0.00
6627ac3f-e690-55fc-9cfb-9841d7023c3c,smart,,False,0.00
2040a286-f6f0-54db-b867-169c468d88e8,baseline,2026-01-30T01:39:33,True,3508.08
2040a286-f6f0-54db-b867-169c468d88e8,smart,2026-02-01T09:00:00,True,3508.08
e73235ba-f235-54f6-8c42-c4fc81b0addf,baseline,2026-02-10T01:30:56,True,31557.18
e73235ba-f235-54f6-8c42-c4fc81b0addf,smart,2026-02-10T21:30:56,True,31557.18
c2d58397-e3b2-576d-a607-0d19643245a2,baseline,2026-03-03T23:27:29,True,3512.65
c2d58397-e3b2-576d-a607-0d19643245a2,smart,2026-03-03T19:27:29,False,0.00
47b742bf-1349-532a-93a3-9dc7433ca525,baseline,2026-01-31T05:01:43,False,0.00
47b742bf-1349-532a-93a3-9dc7433ca525,smart,2026-02-01T09:00:00,True,2402.03
da3050c4-0d7a-591e-9fd8-2142cba130aa,baseline,,False,0.00
da3050c4-0d7a-591e-9fd8-2142cba130aa,smart,,False,0.00
5920b5e5-cc40-5e01-b1e9-b8008bc5c3d3,baseline,,False,0.00
5920b5e5-cc40-5e01-b1e9-b8008bc5c3d3,smart,,False,0.00
a79970aa-e0ba-537b-a1cd-976774aae5ec,baseline,,False,0.00
a79970aa-e0ba-537b-a1cd-976774aae5ec,smart,,False,0.00
2de201bb-5905-5bcf-aace-f6de4029d306,baseline,2026-01-24T08:19:58,False,0.00
2de201bb-5905-5bcf-aace-f6de4029d306,smart,2026-01-24T08:19:58,False,0.00
83ca978b-5d7d-5d05-b4d2-ddde35fb4265,baseline,2026-02-12T16:06:37,True,719.25
83ca978b-5d7d-5d05-b4d2-ddde35fb4265,smart,2026-02-12T12:06:37,False,0.00
82159b27-2655-51c0-87df-fdfdfd2d7edc,baseline,2026-03-29T23:34:35,False,0.00
82159b27-2655-51c0-87df-fdfdfd2d7edc,smart,2026-04-01T09:00:00,True,1525.21
407305e7-1e49-5121-b4f7-14de631f0008,baseline,2026-03-31T01:55:20,False,0.00
407305e7-1e49-5121-b4f7-14de631f0008,smart,2026-04-01T09:00:00,True,1137.73
1f1dd790-1208-59ec-b7ff-34ef148f3363,baseline,,False,0.00
1f1dd790-1208-59ec-b7ff-34ef148f3363,smart,,False,0.00
05a1590c-a926-5a2f-9403-021401412e33,baseline,,False,0.00
05a1590c-a926-5a2f-9403-021401412e33,smart,,False,0.00
aa1b010b-a472-5eb1-9014-33e5bc2203ea,baseline,2026-03-16T00:46:59,True,2096.97
aa1b010b-a472-5eb1-9014-33e5bc2203ea,smart,2026-03-15T20:46:59,True,2096.97
58ffe7f3-23c7-56e2-a912-9e47df3999bd,baseline,2026-03-29T08:16:00,True,309.82
58ffe7f3-23c7-56e2-a912-9e47df3999bd,smart,2026-04-01T09:00:00,True,309.82
f819fe66-9041-54ad-91ea-77f6334910a5,baseline,,False,0.00
f819fe66-9041-54ad-91ea-77f6334910a5,smart,,False,0.00
232dc6a4-1855-5b53-a6b3-1d07e73597e6,baseline,2026-01-27T23:05:24,True,1661.06
232dc6a4-1855-5b53-a6b3-1d07e73597e6,smart,2026-02-01T09:00:00,True,1661.06
180087bd-bb4b-5104-b11f-7e061b7a89d4,baseline,,False,0.00
180087bd-bb4b-5104-b11f-7e061b7a89d4,smart,,False,0.00
0f8e052b-465c-5d37-9b28-dea109404ca4,baseline,,False,0.00
0f8e052b-465c-5d37-9b28-dea109404ca4,smart,,False,0.00
1056b4b8-802f-56ee-82ef-3be7e557185c,baseline,2026-03-08T07:33:52,True,2782.48
1056b4b8-802f-56ee-82ef-3be7e557185c,smart,2026-03-08T07:33:52,True,2782.48
8e0eeb60-bbf1-588c-b1d9-2caf2c8156fc,baseline,2026-03-29T15:42:38,False,0.00
8e0eeb60-bbf1-588c-b1d9-2caf2c8156fc,smart,2026-04-01T09:00:00,True,528.12
7e12d25a-f486-5665-bcaf-b4bac82d7f9b,baseline,2026-03-31T12:47:01,True,1379.50
7e12d25a-f486-5665-bcaf-b4bac82d7f9b,smart,2026-04-01T09:00:00,False,0.00
b0c00b79-a67f-5a10-a130-5002398438d6,baseline,,False,0.00
b0c00b79-a67f-5a10-a130-5002398438d6,smart,,False,0.00
6a3ac3e6-be9e-5456-9c96-d8b90f7a3af9,baseline,2026-01-06T00:46:02,True,292.31
6a3ac3e6-be9e-5456-9c96-d8b90f7a3af9,smart,2026-02-01T09:00:00,True,292.31
500a6274-67c1-5441-a248-4331ff45f5c7,baseline,2026-01-31T01:54:08,True,2127.67
500a6274-67c1-5441-a248-4331ff45f5c7,smart,2026-02-01T09:00:00,True,2127.67
ffaa588f-8add-5085-9790-59a63ed9ba51,baseline,,False,0.00
ffaa588f-8add-5085-9790-59a63ed9ba51,smart,,False,0.00
993e95fe-c1a6-5ccb-bf1d-0a197c2c11a6,baseline,2026-03-31T15:05:14,False,0.00
993e95fe-c1a6-5ccb-bf1d-0a197c2c11a6,smart,2026-04-01T09:00:00,True,3530.55
eee1de67-d4bb-52d4-bbab-a0551ccf5621,baseline,,False,0.00
eee1de67-d4bb-52d4-bbab-a0551ccf5621,smart,,False,0.00
17ce82cf-a0a3-5f22-9b8d-fdaa5874c593,baseline,2026-01-20T08:26:40,False,0.00
17ce82cf-a0a3-5f22-9b8d-fdaa5874c593,smart,2026-01-21T04:26:40,False,0.00
12e39542-f10d-506f-817e-870b6da4560c,baseline,2026-02-18T07:16:51,False,0.00
12e39542-f10d-506f-817e-870b6da4560c,smart,2026-02-18T07:16:51,False,0.00
520cc1b7-2943-518c-b03c-3448c48c306a,baseline,,False,0.00
520cc1b7-2943-518c-b03c-3448c48c306a,smart,,False,0.00
406309ca-d80d-5b80-bf17-98affbdeddbf,baseline,,False,0.00
406309ca-d80d-5b80-bf17-98affbdeddbf,smart,,False,0.00
07f35213-457b-59b3-995a-0fe180832e50,baseline,2026-01-22T07:19:27,False,0.00
07f35213-457b-59b3-995a-0fe180832e50,smart,2026-01-23T03:19:27,False,0.00
3d736945-717a-538d-a64b-e42ac891f34f,baseline,,False,0.00
3d736945-717a-538d-a64b-e42ac891f34f,smart,,False,0.00
200ee7f8-3d60-582a-a7c7-cb9a109a90aa,baseline,2026-03-30T00:16:26,True,1115.09
200ee7f8-3d60-582a-a7c7-cb9a109a90aa,smart,2026-04-01T09:00:00,True,1115.09
607c5d79-7307-572f-a39c-42a9eedb86cd,baseline,2026-01-27T15:44:21,True,1622.06
607c5d79-7307-572f-a39c-42a9eedb86cd,smart,2026-02-01T09:00:00,True,1622.06
dee415d5-1814-5847-a0e4-6d64921d374b,baseline,2026-01-31T12:38:32,True,2987.05
dee415d5-1814-5847-a0e4-6d64921d374b,smart,2026-02-01T09:00:00,False,0.00
1052891e-bb63-50e9-9afe-89fc4eaa25aa,baseline,,False,0.00
1052891e-bb63-50e9-9afe-89fc4eaa25aa,smart,,False,0.00
40446450-b67b-5be3-8da3-3f230c55dba6,baseline,2026-02-20T18:05:58,False,0.00
40446450-b67b-5be3-8da3-3f230c55dba6,smart,2026-02-20T14:05:58,True,2179.55
5eb486f2-421b-5b34-8608-812a32a4af9a,baseline,,False,0.00
5eb486f2-421b-5b34-8608-812a32a4af9a,smart,,False,0.00
2bb15191-7469-5769-9e14-072516a06272,baseline,2026-01-24T07:12:00,True,4336.48
2bb15191-7469-5769-9e14-072516a06272,smart,2026-01-24T07:12:00,True,4336.48
a0ea919e-6199-51bf-88b0-daf475f19737,baseline,2026-01-26T06:28:35,False,0.00
a0ea919e-6199-51bf-88b0-daf475f19737,smart,2026-02-01T09:00:00,True,1787.13
d02c0b1d-77d8-593b-9b18-d79a186faf44,baseline,2026-02-27T01:32:39,False,0.00
d02c0b1d-77d8-593b-9b18-d79a186faf44,smart,2026-02-27T21:32:39,False,0.00
dae99de2-3651-5f0d-8891-5ab3d7642144,baseline,,False,0.00
dae99de2-3651-5f0d-8891-5ab3d7642144,smart,,False,0.00
12802a6d-f15c-561e-ada2-e1a6dda55b14,baseline,2026-01-10T00:41:35,True,1245.16
12802a6d-f15c-561e-ada2-e1a6dda55b14,smart,2026-01-09T20:41:35,False,0.00
201f3536-b656-59d4-a963-46861e4481d6,baseline,2026-01-24T09:51:15,False,0.00
201f3536-b656-59d4-a963-46861e4481d6,smart,2026-01-24T05:51:15,False,0.00
5d2ed1c8-42aa-52b7-9709-cae337ca2fc8,baseline,,False,0.00
5d2ed1c8-42aa-52b7-9709-cae337ca2fc8,smart,,False,0.00
4143b8aa-313c-5326-8023-3e901e4d8f78,baseline,2026-01-29T23:47:05,True,3342.85
4143b8aa-313c-5326-8023-3e901e4d8f78,smart,2026-02-01T09:00:00,True,3342.85
7a099dc2-1acf-5c92-bed1-5dce26055efe,baseline,2026-02-08T07:39:14,False,0.00
7a099dc2-1acf-5c92-bed1-5dce26055efe,smart,2026-02-08T07:39:14,False,0.00
6e039803-abe2-527f-a066-43c653b0c6a2,baseline,,False,0.00
6e039803-abe2-527f-a066-43c653b0c6a2,smart,,False,0.00
645af173-27ea-5a8b-8fd6-65ca26a9e90f,baseline,2026-03-13T16:05:41,False,0.00
645af173-27ea-5a8b-8fd6-65ca26a9e90f,smart,2026-03-13T12:05:41,False,0.00
0360d850-5193-57d1-ad8b-fc2c79028375,baseline,2026-01-02T16:50:13,False,0.00
0360d850-5193-57d1-ad8b-fc2c79028375,smart,2026-01-02T12:50:13,False,0.00
8bb1b4f2-4c2f-5de3-ac92-f32b1f6004a9,baseline,2026-01-29T15:41:16,False,0.00
8bb1b4f2-4c2f-5de3-ac92-f32b1f6004a9,smart,2026-02-01T09:00:00,True,648.55
c4a0ab46-18f7-5a9f-8dbe-6fe176fc1e82,baseline,2026-02-12T02:01:06,False,0.00
c4a0ab46-18f7-5a9f-8dbe-6fe176fc1e82,smart,2026-02-12T22:01:06,True,25420.24
16530763-f9d3-5bc2-ac53-1029efea1ff3,baseline,2026-02-24T07:55:18,True,2047.84
16530763-f9d3-5bc2-ac53-1029efea1ff3,smart,2026-02-24T07:55:18,True,2047.84
5dcd3c0c-a113-55e5-83a5-63f2f8133095,baseline,2026-01-29T21:07:46,False,0.00
5dcd3c0c-a113-55e5-83a5-63f2f8133095,smart,2026-02-01T09:00:00,False,0.00
2d8295a7-0eee-59ea-a74e-107990cf3ed1,baseline,2026-02-18T08:42:27,False,0.00
2d8295a7-0eee-59ea-a74e-107990cf3ed1,smart,2026-02-18T08:42:27,False,0.00
985961ab-5743-52a9-b880-4d9c9aa4d67f,baseline,2026-03-11T01:52:04,False,0.00
985961ab-5743-52a9-b880-4d9c9aa4d67f,smart,2026-03-10T21:52:04,False,0.00
3741aa8f-755f-55f7-95b2-7e0bb31219a6,baseline,2026-03-28T22:47:59,False,0.00
3741aa8f-755f-55f7-95b2-7e0bb31219a6,smart,2026-03-29T18:47:59,False,0.00
a0b0d33d-a6b1-504c-afb1-1f301eb099ea,baseline,2026-02-28T04:49:13,False,0.00
a0b0d33d-a6b1-504c-afb1-1f301eb099ea,smart,2026-03-01T09:00:00,True,3247.02
ff99fedf-bde9-51f5-902b-6c1c5c97f1ac,baseline,,False,0.00
ff99fedf-bde9-51f5-902b-6c1c5c97f1ac,smart,,False,0.00
ab189ed4-a835-5798-9786-f55604ece186,baseline,2026-03-27T01:05:48,False,0.00
ab189ed4-a835-5798-9786-f55604ece186,smart,2026-04-01T09:00:00,False,0.00
064c69ea-6134-59b0-8f73-adf88291f300,baseline,2026-03-30T01:19:37,True,2948.28
064c69ea-6134-59b0-8f73-adf88291f300,smart,2026-04-01T09:00:00,False,0.00
dfe77841-572a-56d2-8605-0ede4be4ac9c,baseline,,False,0.00
dfe77841-572a-56d2-8605-0ede4be4ac9c,smart,,False,0.00
26c1fa64-f056-598e-b7c1-98ca7b2baf91,baseline,2026-01-31T15:11:16,True,3849.72
26c1fa64-f056-598e-b7c1-98ca7b2baf91,smart,2026-02-01T09:00:00,True,3849.72
a88cbdad-edcb-50fb-94b6-2538dfa0a630,baseline,2026-03-12T00:15:05,True,510.93
a88cbdad-edcb-50fb-94b6-2538dfa0a630,smart,2026-03-11T20:15:05,False,0.00
004f0060-e28e-504e-aa89-09c2551f59c1,baseline,2026-03-27T11:17:47,False,0.00
004f0060-e28e-504e-aa89-09c2551f59c1,smart,2026-04-01T09:00:00,False,0.00
d9668883-5e5b-5d66-a2a2-e272643a8945,baseline,,False,0.00
d9668883-5e5b-5d66-a2a2-e272643a8945,smart,,False,0.00
4624f452-8d1f-5e34-b639-74818ca20d48,baseline,,False,0.00
4624f452-8d1f-5e34-b639-74818ca20d48,smart,,False,0.00
43d2e7cb-92e2-5eda-afdd-3b7bba799793,baseline,2026-03-19T15:36:29,True,1696.83
43d2e7cb-92e2-5eda-afdd-3b7bba799793,smart,2026-03-19T11:36:29,True,1696.83
d9b687cd-871e-590c-9fa4-a88a9e071061,baseline,2026-03-23T15:08:46,False,0.00
d9b687cd-871e-590c-9fa4-a88a9e071061,smart,2026-03-23T11:08:46,False,0.00
14dcfcc8-aad3-575a-b10c-5e73d3bead33,baseline,2026-01-29T00:51:08,True,2165.81
14dcfcc8-aad3-575a-b10c-5e73d3bead33,smart,2026-02-01T09:00:00,False,0.00
1833554b-60aa-5712-91d0-de226b30c5b8,baseline,2026-03-02T01:22:43,True,2618.13
1833554b-60aa-5712-91d0-de226b30c5b8,smart,2026-04-01T09:00:00,False,0.00
21a44591-fcf5-52bf-9907-345b19c8729a,baseline,,False,0.00
21a44591-fcf5-52bf-9907-345b19c8729a,smart,,False,0.00
18d615dc-16f8-5db5-a25e-e79739ef501a,baseline,2026-03-30T07:02:57,False,0.00
18d615dc-16f8-5db5-a25e-e79739ef501a,smart,2026-04-01T09:00:00,True,1224.75
160043e1-de00-52a9-a119-d7a7e1e36cb0,baseline,2026-01-24T07:08:06,False,0.00
160043e1-de00-52a9-a119-d7a7e1e36cb0,smart,2026-01-24T07:08:06,False,0.00
947fd977-1a33-50df-af7b-43be9481d78b,baseline,2026-01-28T15:58:43,False,0.00
947fd977-1a33-50df-af7b-43be9481d78b,smart,2026-01-28T11:58:43,True,4572.54
e692c59d-fbd8-51b1-8b85-029da598f8a8,baseline,2026-02-07T06:36:25,False,0.00
e692c59d-fbd8-51b1-8b85-029da598f8a8,smart,2026-02-08T02:36:25,True,23578.73
2ef8c603-e513-5f42-a4d6-787b613c03a6,baseline,2026-03-23T16:50:18,False,0.00
2ef8c603-e513-5f42-a4d6-787b613c03a6,smart,2026-03-24T12:50:18,False,0.00
3c75da34-8b5a-5134-bd46-34230fd42d28,baseline,2026-02-02T01:02:57,True,496.33
3c75da34-8b5a-5134-bd46-34230fd42d28,smart,2026-02-01T21:02:57,True,496.33
4c64123b-8b5f-5cf0-80a3-98a9a7adc7c0,baseline,2026-02-26T08:36:47,True,1207.66
4c64123b-8b5f-5cf0-80a3-98a9a7adc7c0,smart,2026-03-01T09:00:00,True,1207.66
1427b239-d981-59f5-b453-d9553298a2eb,baseline,2026-03-26T12:24:18,False,0.00
1427b239-d981-59f5-b453-d9553298a2eb,smart,2026-04-01T09:00:00,True,2036.50
19ec3268-1d78-5551-a65b-2cceb14ce48f,baseline,2026-03-28T10:18:51,True,5237.90
19ec3268-1d78-5551-a65b-2cceb14ce48f,smart,2026-04-01T09:00:00,False,0.00
03ba5aab-939f-5316-bdd7-a18eda301f3c,baseline,2026-01-31T15:27:45,False,0.00
03ba5aab-939f-5316-bdd7-a18eda301f3c,smart,2026-02-01T09:00:00,True,2194.25
f7470687-d64c-52b3-bda6-b3d10272be85,baseline,,False,0.00
f7470687-d64c-52b3-bda6-b3d10272be85,smart,,False,0.00
e2d7fbfd-2489-5e6e-a2c6-8f0800c47601,baseline,2026-03-28T01:20:01,True,3415.17
e2d7fbfd-2489-5e6e-a2c6-8f0800c47601,smart,2026-04-01T09:00:00,True,3415.17
5b0e7359-75e7-584f-9e25-4b6f426b74d5,baseline,2026-03-30T17:38:01,False,0.00
5b0e7359-75e7-584f-9e25-4b6f426b74d5,smart,2026-04-01T09:00:00,True,2608.07
a4056590-6e9a-5962-8d80-7bcc4a7a1f56,baseline,2026-01-28T14:42:03,True,1490.29
a4056590-6e9a-5962-8d80-7bcc4a7a1f56,smart,2026-02-01T09:00:00,True,1490.29
be961d44-8487-55f5-b19b-9bbf43893213,baseline,,False,0.00
be961d44-8487-55f5-b19b-9bbf43893213,smart,,False,0.00
11de1193-e60f-5879-824d-21e5df5af7b2,baseline,2026-02-28T15:43:41,False,0.00
11de1193-e60f-5879-824d-21e5df5af7b2,smart,2026-03-01T09:00:00,False,0.00
b760ce8a-279c-5c79-9482-1110381f51c7,baseline,,False,0.00
b760ce8a-279c-5c79-9482-1110381f51c7,smart,,False,0.00
05cbfd4f-85ea-5875-b4ef-e8f74468164d,baseline,2026-01-28T00:13:56,True,1041.23
05cbfd4f-85ea-5875-b4ef-e8f74468164d,smart,2026-02-01T09:00:00,True,1041.23
de05cb50-0935-5775-a6fa-3d338d9e5dd3,baseline,2026-03-25T10:21:15,False,0.00
de05cb50-0935-5775-a6fa-3d338d9e5dd3,smart,2026-03-25T06:21:15,False,0.00
ab51940b-7ef4-5f58-90a2-391846391f2b,baseline,2026-03-27T17:39:39,True,2226.25
ab51940b-7ef4-5f58-90a2-391846391f2b,smart,2026-04-01T09:00:00,True,2226.25
25372f44-31c5-54e6-86e8-e553ea3983fc,baseline,,False,0.00
25372f44-31c5-54e6-86e8-e553ea3983fc,smart,,False,0.00
eba76aa4-62dc-5c6f-a305-ed1af66bdc8c,baseline,,False,0.00
eba76aa4-62dc-5c6f-a305-ed1af66bdc8c,smart,,False,0.00
75e9e000-a340-5cbc-a013-37b1a3a8f93f,baseline,2026-02-03T01:53:49,False,0.00
