txn_id,customer_id,amount,timestamp,card_type,card_last4,is_recurring,attempt_number,card_updated,hour_of_day,day_of_month,customer_past_failure_count,customer_past_failure_reasons_distribution,failure_reason
f55ce4c1-47d4-5871-b512-514f806793ec,cust_00000,17826.22,2026-01-17T19:02:40,credit,7270,false,2.0,false,19.0,17.0,293.0,"{""bank_timeout"":0.276451,""expired_card"":0.303754,""gateway_error"":0.139932,""insufficient_funds"":0.081911,""issuer_decline"":0.146758,""threeds_dropoff"":0.051195}",issuer_decline
a5b91d21-562b-5b4b-803e-35dd532fdd33,cust_00000,1223.27,2026-01-17T20:24:31,credit,7270,true,2.0,true,20.0,17.0,294.0,"{""bank_timeout"":0.27551,""expired_card"":0.302721,""gateway_error"":0.139456,""insufficient_funds"":0.081633,""issuer_decline"":0.14966,""threeds_dropoff"":0.05102}",expired_card
90f303b5-c19b-527f-be2f-cdd9237312cc,cust_00000,2099.35,2026-01-17T20:56:22,debit,7270,true,2.0,false,20.0,17.0,295.0,"{""bank_timeout"":0.274576,""expired_card"":0.305085,""gateway_error"":0.138983,""insufficient_funds"":0.081356,""issuer_decline"":0.149153,""threeds_dropoff"":0.050847}",expired_card
99820de0-b813-592a-af7c-1e0b18bc0636,cust_00000,19663.63,2026-01-17T21:13:03,credit,7270,false,1.0,false,21.0,17.0,296.0,"{""bank_timeout"":0.273649,""expired_card"":0.307432,""gateway_error"":0.138514,""insufficient_funds"":0.081081,""issuer_decline"":0.148649,""threeds_dropoff"":0.050676}",issuer_decline
ccbd2a75-087b-50ec-8daf-f63d66fe96a7,cust_00000,3333.18,2026-01-18T03:01:55,netbanking,7270,false,1.0,false,3.0,18.0,297.0,"{""bank_timeout"":0.272727,""expired_card"":0.306397,""gateway_error"":0.138047,""insufficient_funds"":0.080808,""issuer_decline"":0.151515,""threeds_dropoff"":0.050505}",gateway_error
b22659de-c09f-52e8-9c11-c296b1eca25a,cust_00000,822.32,2026-01-18T03:02:35,UPI,7270,false,2.0,false,3.0,18.0,298.0,"{""bank_timeout"":0.271812,""expired_card"":0.305369,""gateway_error"":0.14094,""insufficient_funds"":0.080537,""issuer_decline"":0.151007,""threeds_dropoff"":0.050336}",gateway_error
ffbf06f1-5f9a-5b75-86a4-5e4131ce13a8,cust_00000,2577.41,2026-01-18T03:03:49,debit,7270,false,1.0,false,3.0,18.0,299.0,"{""bank_timeout"":0.270903,""expired_card"":0.304348,""gateway_error"":0.143813,""insufficient_funds"":0.080268,""issuer_decline"":0.150502,""threeds_dropoff"":0.050167}",gateway_error
1e770910-3702-56de-808d-84527b8380c0,cust_00000,1006.63,2026-01-18T03:04:20,netbanking,7270,false,1.0,false,3.0,18.0,300.0,"{""bank_timeout"":0.27,""expired_card"":0.303333,""gateway_error"":0.146667,""insufficient_funds"":0.08,""issuer_decline"":0.15,""threeds_dropoff"":0.05}",gateway_error
9708af66-5471-5c52-87c6-15300255ccc6,cust_00000,1019.04,2026-01-18T03:04:49,debit,7270,false,1.0,false,3.0,18.0,301.0,"{""bank_timeout"":0.269103,""expired_card"":0.302326,""gateway_error"":0.149502,""insufficient_funds"":0.079734,""issuer_decline"":0.149502,""threeds_dropoff"":0.049834}",gateway_error
eda929af-d359-56a5-b21d-35e5eca8eb96,cust_00000,980.54,2026-01-18T03:10:12,netbanking,7270,false,1.0,false,3.0,18.0,302.0,"{""bank_timeout"":0.268212,""expired_card"":0.301325,""gateway_error"":0.152318,""insufficient_funds"":0.07947,""issuer_decline"":0.149007,""threeds_dropoff"":0.049669}",gateway_error
a512eb72-1a63-59b9-bbd3-c55e0ad44ac4,cust_00000,3284.55,2026-01-18T03:15:04,credit,7270,false,1.0,false,3.0,18.0,303.0,"{""bank_timeout"":0.267327,""expired_card"":0.30033,""gateway_error"":0.155116,""insufficient_funds"":0.079208,""issuer_decline"":0.148515,""threeds_dropoff"":0.049505}",gateway_error
29158089-f8b9-502e-b662-f59233256ca7,cust_00000,2446.71,2026-01-18T03:19:09,UPI,7270,false,1.0,false,3.0,18.0,304.0,"{""bank_timeout"":0.266447,""expired_card"":0.299342,""gateway_error"":0.157895,""insufficient_funds"":0.078947,""issuer_decline"":0.148026,""threeds_dropoff"":0.049342}",gateway_error
c45fe854-c3e3-5f30-aa97-362615845948,cust_00000,1861.33,2026-01-18T03:19:13,UPI,7270,false,1.0,false,3.0,18.0,305.0,"{""bank_timeout"":0.265574,""expired_card"":0.298361,""gateway_error"":0.160656,""insufficient_funds"":0.078689,""issuer_decline"":0.147541,""threeds_dropoff"":0.04918}",gateway_error
8638bacf-02de-5086-817c-c2508cbf1b4d,cust_00000,554.09,2026-01-18T03:22:08,netbanking,7270,false,1.0,false,3.0,18.0,306.0,"{""bank_timeout"":0.264706,""expired_card"":0.297386,""gateway_error"":0.163399,""insufficient_funds"":0.078431,""issuer_decline"":0.147059,""threeds_dropoff"":0.04902}",gateway_error
5a6c73e1-4cbb-5b50-882e-42c809ae3311,cust_00000,4533.64,2026-01-18T03:24:41,UPI,7270,false,1.0,false,3.0,18.0,307.0,"{""bank_timeout"":0.263844,""expired_card"":0.296417,""gateway_error"":0.166124,""insufficient_funds"":0.078176,""issuer_decline"":0.14658,""threeds_dropoff"":0.04886}",gateway_error
f40d7053-9c77-5f6d-b64b-d408c3432589,cust_00000,4293.03,2026-01-18T03:27:43,netbanking,7270,false,1.0,false,3.0,18.0,308.0,"{""bank_timeout"":0.262987,""expired_card"":0.295455,""gateway_error"":0.168831,""insufficient_funds"":0.077922,""issuer_decline"":0.146104,""threeds_dropoff"":0.048701}",gateway_error
68c64bb9-ebed-595e-81d4-63895f32fd0c,cust_00000,3130.78,2026-01-18T03:35:26,debit,7270,false,2.0,false,3.0,18.0,309.0,"{""bank_timeout"":0.262136,""expired_card"":0.294498,""gateway_error"":0.171521,""insufficient_funds"":0.07767,""issuer_decline"":0.145631,""threeds_dropoff"":0.048544}",gateway_error
dc5239b8-c886-52b7-b77b-f10faf2c8115,cust_00000,1484.41,2026-01-18T03:38:05,netbanking,7270,false,1.0,false,3.0,18.0,310.0,"{""bank_timeout"":0.26129,""expired_card"":0.293548,""gateway_error"":0.174194,""insufficient_funds"":0.077419,""issuer_decline"":0.145161,""threeds_dropoff"":0.048387}",gateway_error
4f2fe718-906e-5635-850f-9cc5705e80bb,cust_00000,3127.54,2026-01-18T03:38:38,netbanking,7270,false,1.0,false,3.0,18.0,311.0,"{""bank_timeout"":0.26045,""expired_card"":0.292605,""gateway_error"":0.176849,""insufficient_funds"":0.07717,""issuer_decline"":0.144695,""threeds_dropoff"":0.048232}",gateway_error
62f3ed52-cb9d-511f-88e3-0ab55cd97296,cust_00000,5384.32,2026-01-18T03:38:56,debit,7270,false,1.0,false,3.0,18.0,312.0,"{""bank_timeout"":0.259615,""expired_card"":0.291667,""gateway_error"":0.179487,""insufficient_funds"":0.076923,""issuer_decline"":0.144231,""threeds_dropoff"":0.048077}",gateway_error
3e7e6698-4031-5356-be07-27c5ac9916b0,cust_00000,795.16,2026-01-18T03:41:14,netbanking,7270,false,1.0,false,3.0,18.0,313.0,"{""bank_timeout"":0.258786,""expired_card"":0.290735,""gateway_error"":0.182109,""insufficient_funds"":0.076677,""issuer_decline"":0.14377,""threeds_dropoff"":0.047923}",gateway_error
e15888ba-a284-5ad7-88b3-e63c09dd7249,cust_00000,1630.95,2026-01-18T03:42:16,netbanking,7270,false,1.0,false,3.0,18.0,314.0,"{""bank_timeout"":0.257962,""expired_card"":0.289809,""gateway_error"":0.184713,""insufficient_funds"":0.076433,""issuer_decline"":0.143312,""threeds_dropoff"":0.047771}",gateway_error
ff3822fa-a842-51e3-ad2d-0bb1439783b2,cust_00000,10456.53,2026-01-18T03:43:13,netbanking,7270,true,1.0,true,3.0,18.0,315.0,"{""bank_timeout"":0.257143,""expired_card"":0.288889,""gateway_error"":0.187302,""insufficient_funds"":0.07619,""issuer_decline"":0.142857,""threeds_dropoff"":0.047619}",gateway_error
52218d4f-78fd-5186-9c1a-c17f740f488f,cust_00000,3200.23,2026-01-18T03:46:05,debit,7270,false,2.0,false,3.0,18.0,316.0,"{""bank_timeout"":0.256329,""expired_card"":0.287975,""gateway_error"":0.189873,""insufficient_funds"":0.075949,""issuer_decline"":0.142405,""threeds_dropoff"":0.047468}",gateway_error
6d612fb3-029d-5fe8-9326-d024b773f937,cust_00000,1231.2,2026-01-18T03:51:37,netbanking,7270,false,1.0,false,3.0,18.0,317.0,"{""bank_timeout"":0.255521,""expired_card"":0.287066,""gateway_error"":0.192429,""insufficient_funds"":0.07571,""issuer_decline"":0.141956,""threeds_dropoff"":0.047319}",gateway_error
1be61282-0dc4-5901-a90f-f413379779bf,cust_00000,331.19,2026-01-18T03:55:10,credit,7270,false,2.0,false,3.0,18.0,318.0,"{""bank_timeout"":0.254717,""expired_card"":0.286164,""gateway_error"":0.194969,""insufficient_funds"":0.075472,""issuer_decline"":0.141509,""threeds_dropoff"":0.04717}",gateway_error
346c3aef-23d8-5767-8acd-1bf1c629ca49,cust_00000,1481.65,2026-01-18T03:58:11,credit,7270,false,1.0,false,3.0,18.0,319.0,"{""bank_timeout"":0.253918,""expired_card"":0.285266,""gateway_error"":0.197492,""insufficient_funds"":0.075235,""issuer_decline"":0.141066,""threeds_dropoff"":0.047022}",gateway_error
b32fe146-2e60-5353-89be-d6550d70ec2d,cust_00000,1294.38,2026-01-18T03:59:06,UPI,7270,false,1.0,false,3.0,18.0,320.0,"{""bank_timeout"":0.253125,""expired_card"":0.284375,""gateway_error"":0.2,""insufficient_funds"":0.075,""issuer_decline"":0.140625,""threeds_dropoff"":0.046875}",gateway_error
a0ed5dc0-3c3a-55df-8af7-e20f3f594d7f,cust_00000,6857.27,2026-01-18T04:00:33,debit,7270,false,1.0,false,4.0,18.0,321.0,"{""bank_timeout"":0.252336,""expired_card"":0.283489,""gateway_error"":0.202492,""insufficient_funds"":0.074766,""issuer_decline"":0.140187,""threeds_dropoff"":0.046729}",gateway_error
d635912f-8644-5ff1-a940-1b8f6cf8df76,cust_00000,409.6,2026-01-18T04:01:53,netbanking,7270,false,1.0,false,4.0,18.0,322.0,"{""bank_timeout"":0.251553,""expired_card"":0.282609,""gateway_error"":0.204969,""insufficient_funds"":0.074534,""issuer_decline"":0.139752,""threeds_dropoff"":0.046584}",gateway_error
e8609e65-6ca0-5f13-868a-fcbedd6d0922,cust_00000,3399.54,2026-01-18T04:01:54,netbanking,7270,false,1.0,false,4.0,18.0,323.0,"{""bank_timeout"":0.250774,""expired_card"":0.281734,""gateway_error"":0.20743,""insufficient_funds"":0.074303,""issuer_decline"":0.139319,""threeds_dropoff"":0.04644}",gateway_error
ae5184b2-b81e-5227-abe7-a3fd8e8cf3fd,cust_00000,1114.8,2026-01-18T04:06:42,netbanking,7270,false,1.0,false,4.0,18.0,324.0,"{""bank_timeout"":0.25,""expired_card"":0.280864,""gateway_error"":0.209877,""insufficient_funds"":0.074074,""issuer_decline"":0.138889,""threeds_dropoff"":0.046296}",gateway_error
8c144d1b-d29e-5fbc-9342-ff868bc8c150,cust_00000,5545.26,2026-01-18T04:08:57,UPI,7270,false,1.0,false,4.0,18.0,325.0,"{""bank_timeout"":0.249231,""expired_card"":0.28,""gateway_error"":0.212308,""insufficient_funds"":0.073846,""issuer_decline"":0.138462,""threeds_dropoff"":0.046154}",gateway_error
4782da4b-943a-5d5e-a56d-0b03a6ee4be7,cust_00000,735.31,2026-01-18T04:10:50,UPI,7270,false,1.0,false,4.0,18.0,326.0,"{""bank_timeout"":0.248466,""expired_card"":0.279141,""gateway_error"":0.214724,""insufficient_funds"":0.07362,""issuer_decline"":0.138037,""threeds_dropoff"":0.046012}",gateway_error
11376745-31ba-5aa6-a51d-dd9fa015fa0f,cust_00000,1931.76,2026-01-18T04:14:35,netbanking,7270,false,1.0,false,4.0,18.0,327.0,"{""bank_timeout"":0.247706,""expired_card"":0.278287,""gateway_error"":0.217125,""insufficient_funds"":0.073394,""issuer_decline"":0.137615,""threeds_dropoff"":0.045872}",gateway_error
b8c3d3ac-0ad1-5099-8a2c-b737aefec4d5,cust_00000,1993.7,2026-01-18T04:17:02,netbanking,7270,false,1.0,false,4.0,18.0,328.0,"{""bank_timeout"":0.246951,""expired_card"":0.277439,""gateway_error"":0.219512,""insufficient_funds"":0.073171,""issuer_decline"":0.137195,""threeds_dropoff"":0.045732}",gateway_error
f785a9a7-e7cb-5faf-8d49-91962079a181,cust_00000,6164.57,2026-01-18T04:24:00,debit,7270,true,2.0,false,4.0,18.0,329.0,"{""bank_timeout"":0.246201,""expired_card"":0.276596,""gateway_error"":0.221884,""insufficient_funds"":0.072948,""issuer_decline"":0.136778,""threeds_dropoff"":0.045593}",gateway_error
0d57e561-38a2-503e-be64-673a02ca7208,cust_00000,2012.33,2026-01-18T04:28:50,netbanking,7270,false,1.0,false,4.0,18.0,330.0,"{""bank_timeout"":0.245455,""expired_card"":0.275758,""gateway_error"":0.224242,""insufficient_funds"":0.072727,""issuer_decline"":0.136364,""threeds_dropoff"":0.045455}",gateway_error
d80777cb-3952-5168-b58e-eaa735e52ff1,cust_00000,1653.54,2026-01-18T04:39:45,UPI,7270,false,1.0,false,4.0,18.0,331.0,"{""bank_timeout"":0.244713,""expired_card"":0.274924,""gateway_error"":0.226586,""insufficient_funds"":0.072508,""issuer_decline"":0.135952,""threeds_dropoff"":0.045317}",gateway_error
79430727-5d79-5d9d-98a2-5c2a43206cc0,cust_00000,4243.93,2026-01-18T04:42:11,netbanking,7270,false,1.0,false,4.0,18.0,332.0,"{""bank_timeout"":0.243976,""expired_card"":0.274096,""gateway_error"":0.228916,""insufficient_funds"":0.072289,""issuer_decline"":0.135542,""threeds_dropoff"":0.045181}",gateway_error
39d5ae33-e14a-52e7-b572-b006bb917633,cust_00000,944.96,2026-01-18T04:48:06,debit,7270,false,1.0,false,4.0,18.0,333.0,"{""bank_timeout"":0.243243,""expired_card"":0.273273,""gateway_error"":0.231231,""insufficient_funds"":0.072072,""issuer_decline"":0.135135,""threeds_dropoff"":0.045045}",gateway_error
39e628e9-5025-58ca-b9e1-b685f91826a1,cust_00000,5229.44,2026-01-18T04:56:45,netbanking,7270,false,1.0,false,4.0,18.0,334.0,"{""bank_timeout"":0.242515,""expired_card"":0.272455,""gateway_error"":0.233533,""insufficient_funds"":0.071856,""issuer_decline"":0.134731,""threeds_dropoff"":0.04491}",gateway_error
4deff24e-9aa2-5b0e-8be2-bd74c41c0059,cust_00000,5234.67,2026-01-18T04:57:19,netbanking,7270,false,1.0,false,4.0,18.0,335.0,"{""bank_timeout"":0.241791,""expired_card"":0.271642,""gateway_error"":0.235821,""insufficient_funds"":0.071642,""issuer_decline"":0.134328,""threeds_dropoff"":0.044776}",gateway_error
b238d07c-c28b-54bf-b7ba-03f84db3e99e,cust_00000,1169.55,2026-01-18T04:58:49,UPI,7270,false,1.0,false,4.0,18.0,336.0,"{""bank_timeout"":0.241071,""expired_card"":0.270833,""gateway_error"":0.238095,""insufficient_funds"":0.071429,""issuer_decline"":0.133929,""threeds_dropoff"":0.044643}",gateway_error
10ab9837-9517-5917-b678-f430e66c99e3,cust_00000,16714.48,2026-01-18T08:37:20,credit,7270,false,1.0,false,8.0,18.0,337.0,"{""bank_timeout"":0.240356,""expired_card"":0.27003,""gateway_error"":0.240356,""insufficient_funds"":0.071217,""issuer_decline"":0.133531,""threeds_dropoff"":0.04451}",issuer_decline
07fcc8f4-7341-5514-b746-6bcb8a60b210,cust_00000,28332.37,2026-01-18T09:48:44,credit,7270,false,1.0,false,9.0,18.0,338.0,"{""bank_timeout"":0.239645,""expired_card"":0.269231,""gateway_error"":0.239645,""insufficient_funds"":0.071006,""issuer_decline"":0.136095,""threeds_dropoff"":0.044379}",issuer_decline
6a44b8ae-621b-5700-9bbc-2b9d480950e2,cust_00000,1411.78,2026-01-18T11:33:52,debit,7270,true,1.0,false,11.0,18.0,339.0,"{""bank_timeout"":0.238938,""expired_card"":0.268437,""gateway_error"":0.238938,""insufficient_funds"":0.070796,""issuer_decline"":0.138643,""threeds_dropoff"":0.044248}",bank_timeout
63e9abc5-f6e6-5ccc-ab6c-7925ae1b0ec6,cust_00000,4483.01,2026-01-18T11:47:50,credit,7270,true,1.0,false,11.0,18.0,340.0,"{""bank_timeout"":0.241176,""expired_card"":0.267647,""gateway_error"":0.238235,""insufficient_funds"":0.070588,""issuer_decline"":0.138235,""threeds_dropoff"":0.044118}",expired_card
a1e1fb36-7a2f-5f9b-8a3a-e0b90c248ecf,cust_00000,3977.68,2026-01-18T13:38:07,UPI,7270,false,1.0,false,13.0,18.0,341.0,"{""bank_timeout"":0.240469,""expired_card"":0.269795,""gateway_error"":0.237537,""insufficient_funds"":0.070381,""issuer_decline"":0.13783,""threeds_dropoff"":0.043988}",insufficient_funds
fc18fe6b-8c32-5fe7-af32-5fe76cfaeb95,cust_00000,1174.28,2026-01-18T15:12:18,credit,7270,true,1.0,false,15.0,18.0,342.0,"{""bank_timeout"":0.239766,""expired_card"":0.269006,""gateway_error"":0.236842,""insufficient_funds"":0.073099,""issuer_decline"":0.137427,""threeds_dropoff"":0.04386}",expired_card
76161687-98c7-5472-83e8-562842307d1b,cust_00000,325.62,2026-01-18T17:00:38,credit,7270,true,1.0,false,17.0,18.0,343.0,"{""bank_timeout"":0.239067,""expired_card"":0.271137,""gateway_error"":0.236152,""insufficient_funds"":0.072886,""issuer_decline"":0.137026,""threeds_dropoff"":0.043732}",expired_card
6068ec21-28b1-5588-8b9f-65beb9fae3ca,cust_00000,2000.93,2026-01-18T17:48:09,UPI,7270,false,2.0,false,17.0,18.0,344.0,"{""bank_timeout"":0.238372,""expired_card"":0.273256,""gateway_error"":0.235465,""insufficient_funds"":0.072674,""issuer_decline"":0.136628,""threeds_dropoff"":0.043605}",threeds_dropoff
cde2f4ce-7e18-5152-8fea-9d6e62512f04,cust_00000,611.34,2026-01-18T20:03:32,debit,7270,false,1.0,false,20.0,18.0,345.0,"{""bank_timeout"":0.237681,""expired_card"":0.272464,""gateway_error"":0.234783,""insufficient_funds"":0.072464,""issuer_decline"":0.136232,""threeds_dropoff"":0.046377}",bank_timeout
a49bc6d6-2a30-56a8-8cac-a9e3f455ad56,cust_00000,4902.4,2026-01-18T20:22:46,debit,7270,false,1.0,false,20.0,18.0,346.0,"{""bank_timeout"":0.239884,""expired_card"":0.271676,""gateway_error"":0.234104,""insufficient_funds"":0.072254,""issuer_decline"":0.135838,""threeds_dropoff"":0.046243}",bank_timeout
71e8277a-be14-5024-8079-6a6e6d344f0f,cust_00000,12326.6,2026-01-19T00:32:59,credit,7270,false,1.0,false,0.0,19.0,347.0,"{""bank_timeout"":0.242075,""expired_card"":0.270893,""gateway_error"":0.233429,""insufficient_funds"":0.072046,""issuer_decline"":0.135447,""threeds_dropoff"":0.04611}",issuer_decline
ffee4b6d-f9bb-504a-ab20-615e63687d5b,cust_00000,1008.52,2026-01-19T03:02:01,credit,7270,false,2.0,false,3.0,19.0,348.0,"{""bank_timeout"":0.241379,""expired_card"":0.270115,""gateway_error"":0.232759,""insufficient_funds"":0.071839,""issuer_decline"":0.137931,""threeds_dropoff"":0.045977}",threeds_dropoff
36e26103-e656-5fc1-a899-c8199c59c400,cust_00000,20846.59,2026-01-19T04:22:18,credit,7270,false,1.0,false,4.0,19.0,349.0,"{""bank_timeout"":0.240688,""expired_card"":0.269341,""gateway_error"":0.232092,""insufficient_funds"":0.071633,""issuer_decline"":0.137536,""threeds_dropoff"":0.048711}",issuer_decline
167b4533-c9a5-5412-8100-8e2d8f8dcc42,cust_00000,1283.01,2026-01-19T11:16:37,netbanking,7270,true,2.0,false,11.0,19.0,350.0,"{""bank_timeout"":0.24,""expired_card"":0.268571,""gateway_error"":0.231429,""insufficient_funds"":0.071429,""issuer_decline"":0.14,""threeds_dropoff"":0.048571}",expired_card
f1691671-6e2c-5a66-87e9-7ae07cc1f941,cust_00000,2090.3,2026-01-19T11:44:11,credit,7270,true,1.0,false,11.0,19.0,351.0,"{""bank_timeout"":0.239316,""expired_card"":0.270655,""gateway_error"":0.230769,""insufficient_funds"":0.071225,""issuer_decline"":0.139601,""threeds_dropoff"":0.048433}",expired_card
14765f91-e3e2-5055-8e50-47efb51235a7,cust_00000,1027.77,2026-01-19T12:35:45,debit,7270,true,1.0,false,12.0,19.0,352.0,"{""bank_timeout"":0.238636,""expired_card"":0.272727,""gateway_error"":0.230114,""insufficient_funds"":0.071023,""issuer_decline"":0.139205,""threeds_dropoff"":0.048295}",expired_card
94db4555-d93c-5b86-94b7-bb9b40fc20e9,cust_00000,37770.06,2026-01-19T16:39:02,credit,7270,false,1.0,false,16.0,19.0,353.0,"{""bank_timeout"":0.23796,""expired_card"":0.274788,""gateway_error"":0.229462,""insufficient_funds"":0.070822,""issuer_decline"":0.13881,""threeds_dropoff"":0.048159}",issuer_decline
7ca24a5b-068a-5ca2-a7c3-9c5d3636accd,cust_00000,4186.26,2026-01-19T19:29:44,credit,7270,true,1.0,false,19.0,19.0,354.0,"{""bank_timeout"":0.237288,""expired_card"":0.274011,""gateway_error"":0.228814,""insufficient_funds"":0.070621,""issuer_decline"":0.141243,""threeds_dropoff"":0.048023}",expired_card
aee68c02-2c38-5535-bb4c-46f032f5608e,cust_00000,826.36,2026-01-19T20:01:50,credit,7270,true,1.0,false,20.0,19.0,355.0,"{""bank_timeout"":0.23662,""expired_card"":0.276056,""gateway_error"":0.228169,""insufficient_funds"":0.070423,""issuer_decline"":0.140845,""threeds_dropoff"":0.047887}",expired_card
6cb80eba-9230-5f62-b719-a709b1b85869,cust_00000,645.85,2026-01-19T20:50:45,debit,7270,true,1.0,false,20.0,19.0,356.0,"{""bank_timeout"":0.235955,""expired_card"":0.27809,""gateway_error"":0.227528,""insufficient_funds"":0.070225,""issuer_decline"":0.140449,""threeds_dropoff"":0.047753}",expired_card
a888fbbb-5048-5c08-9e54-7d37f4d858ae,cust_00000,5774.8,2026-01-19T20:55:07,UPI,7270,false,1.0,false,20.0,19.0,357.0,"{""bank_timeout"":0.235294,""expired_card"":0.280112,""gateway_error"":0.226891,""insufficient_funds"":0.070028,""issuer_decline"":0.140056,""threeds_dropoff"":0.047619}",threeds_dropoff
ebe3c887-f478-594f-9755-2e73a8fdaaf6,cust_00000,4583.52,2026-01-19T21:03:22,debit,7270,false,1.0,false,21.0,19.0,358.0,"{""bank_timeout"":0.234637,""expired_card"":0.27933,""gateway_error"":0.226257,""insufficient_funds"":0.069832,""issuer_decline"":0.139665,""threeds_dropoff"":0.050279}",bank_timeout
1d0bb65e-a12f-5bbe-b4f9-51b4e30c215f,cust_00000,12000.0,2026-01-19T21:54:54,debit,7270,false,1.0,false,21.0,19.0,359.0,"{""bank_timeout"":0.236769,""expired_card"":0.278552,""gateway_error"":0.225627,""insufficient_funds"":0.069638,""issuer_decline"":0.139276,""threeds_dropoff"":0.050139}",bank_timeout
8d5497f6-a7f8-5570-98c7-90bd04432b82,cust_00000,16920.54,2026-01-20T02:04:31,credit,7270,true,1.0,false,2.0,20.0,360.0,"{""bank_timeout"":0.238889,""expired_card"":0.277778,""gateway_error"":0.225,""insufficient_funds"":0.069444,""issuer_decline"":0.138889,""threeds_dropoff"":0.05}",expired_card
76390cd4-f33f-5a94-a079-0cd5e7cce049,cust_00000,35602.37,2026-01-20T11:38:52,credit,7270,true,1.0,false,11.0,20.0,361.0,"{""bank_timeout"":0.238227,""expired_card"":0.279778,""gateway_error"":0.224377,""insufficient_funds"":0.069252,""issuer_decline"":0.138504,""threeds_dropoff"":0.049861}",expired_card
3db08324-f998-50f6-89c1-399c2912ae03,cust_00000,2919.95,2026-01-20T13:33:00,UPI,7270,false,1.0,false,13.0,20.0,362.0,"{""bank_timeout"":0.237569,""expired_card"":0.281768,""gateway_error"":0.223757,""insufficient_funds"":0.069061,""issuer_decline"":0.138122,""threeds_dropoff"":0.049724}",threeds_dropoff
879793a9-fe20-5aaf-a88a-ea5cec55d3ec,cust_00000,6643.34,2026-01-20T14:30:23,debit,7270,true,1.0,false,14.0,20.0,363.0,"{""bank_timeout"":0.236915,""expired_card"":0.280992,""gateway_error"":0.22314,""insufficient_funds"":0.068871,""issuer_decline"":0.137741,""threeds_dropoff"":0.052342}",expired_card
4751cb50-a5b0-51f2-aff6-61cf936416b5,cust_00000,4118.04,2026-01-20T16:19:49,credit,7270,true,2.0,false,16.0,20.0,364.0,"{""bank_timeout"":0.236264,""expired_card"":0.282967,""gateway_error"":0.222527,""insufficient_funds"":0.068681,""issuer_decline"":0.137363,""threeds_dropoff"":0.052198}",expired_card
d9c53090-6545-59c3-aff1-33e46d3f5c67,cust_00000,1523.51,2026-01-20T18:39:51,credit,7270,false,1.0,false,18.0,20.0,365.0,"{""bank_timeout"":0.235616,""expired_card"":0.284932,""gateway_error"":0.221918,""insufficient_funds"":0.068493,""issuer_decline"":0.136986,""threeds_dropoff"":0.052055}",threeds_dropoff
3ae87958-d9d7-5b0f-bea4-1dc285333f21,cust_00000,2029.94,2026-01-20T19:02:30,UPI,7270,true,2.0,false,19.0,20.0,366.0,"{""bank_timeout"":0.234973,""expired_card"":0.284153,""gateway_error"":0.221311,""insufficient_funds"":0.068306,""issuer_decline"":0.136612,""threeds_dropoff"":0.054645}",expired_card
8e662579-60a8-52b2-a709-9076f52af13d,cust_00000,12000.0,2026-01-20T19:07:54,credit,7270,true,1.0,false,19.0,20.0,367.0,"{""bank_timeout"":0.234332,""expired_card"":0.286104,""gateway_error"":0.220708,""insufficient_funds"":0.06812,""issuer_decline"":0.13624,""threeds_dropoff"":0.054496}",expired_card
1cc356c7-bc03-57fd-aa99-fb24620700b4,cust_00000,12000.0,2026-01-20T19:38:59,UPI,7270,false,1.0,false,19.0,20.0,368.0,"{""bank_timeout"":0.233696,""expired_card"":0.288043,""gateway_error"":0.220109,""insufficient_funds"":0.067935,""issuer_decline"":0.13587,""threeds_dropoff"":0.054348}",bank_timeout
1dd35704-b3b1-5bc2-a2b1-ea5f4f31c97c,cust_00000,9858.34,2026-01-20T19:49:55,credit,7270,true,1.0,false,19.0,20.0,369.0,"{""bank_timeout"":0.235772,""expired_card"":0.287263,""gateway_error"":0.219512,""insufficient_funds"":0.067751,""issuer_decline"":0.135501,""threeds_dropoff"":0.054201}",expired_card
9d89f9d7-70ce-585e-ba7f-4d0089e322b4,cust_00000,1713.29,2026-01-20T20:04:41,netbanking,7270,false,1.0,false,20.0,20.0,370.0,"{""bank_timeout"":0.235135,""expired_card"":0.289189,""gateway_error"":0.218919,""insufficient_funds"":0.067568,""issuer_decline"":0.135135,""threeds_dropoff"":0.054054}",bank_timeout
5d7e4db2-0114-5f24-933d-712cb62a6bc5,cust_00000,1692.02,2026-01-20T20:06:42,netbanking,7270,false,1.0,false,20.0,20.0,371.0,"{""bank_timeout"":0.237197,""expired_card"":0.28841,""gateway_error"":0.218329,""insufficient_funds"":0.067385,""issuer_decline"":0.134771,""threeds_dropoff"":0.053908}",bank_timeout
e8500b37-cc44-52ef-932d-33a0905a0f91,cust_00000,1526.05,2026-01-20T20:15:35,netbanking,7270,true,1.0,false,20.0,20.0,372.0,"{""bank_timeout"":0.239247,""expired_card"":0.287634,""gateway_error"":0.217742,""insufficient_funds"":0.067204,""issuer_decline"":0.134409,""threeds_dropoff"":0.053763}",expired_card
388dfc3b-33e1-5499-9279-5b96b7a1448b,cust_00000,2009.96,2026-01-20T21:17:17,debit,7270,false,2.0,false,21.0,20.0,373.0,"{""bank_timeout"":0.238606,""expired_card"":0.289544,""gateway_error"":0.217158,""insufficient_funds"":0.067024,""issuer_decline"":0.134048,""threeds_dropoff"":0.053619}",bank_timeout
